Date,Open,High,Low,Close,Adj Close,Volume
2019-08-14,24.950001,24.950001,24.200001,24.549999,20.492855,1097841
2019-08-16,24.350000,24.850000,24.049999,24.600000,20.534592,1303815
2019-08-19,24.400000,24.750000,24.299999,24.400000,20.367643,1042617
2019-08-20,24.500000,24.700001,23.900000,24.299999,20.284172,1463235
2019-08-21,24.299999,24.400000,23.650000,23.799999,19.866800,2175564
2019-08-22,23.600000,23.799999,22.600000,23.000000,19.199009,3199904
2019-08-23,23.000000,23.450001,22.500000,23.250000,19.407690,1519188
2019-08-26,24.000000,24.950001,23.299999,24.200001,20.200695,2279964
2019-08-27,24.500000,25.750000,24.000000,25.549999,21.327593,7971631
2019-08-28,25.799999,25.950001,24.799999,25.150000,20.993698,6171140
2019-08-29,24.700001,25.049999,24.200001,24.299999,20.284172,2489645
2019-08-30,24.299999,25.100000,24.000000,24.700001,20.618067,1622016
2019-09-03,24.750000,24.750000,23.799999,23.850000,19.908539,1487635
2019-09-04,23.900000,24.299999,23.500000,24.100000,20.117222,1250728
2019-09-05,24.200001,24.700001,24.150000,24.549999,20.492855,1646072
2019-09-06,24.500000,24.700001,24.200001,24.400000,20.444971,1600749
2019-09-09,24.750000,25.799999,24.200001,25.000000,20.947718,3368217
2019-09-11,25.100000,25.400000,24.799999,24.850000,20.822027,2351807
2019-09-12,24.950001,25.350000,24.799999,24.850000,20.822027,2192566
2019-09-13,24.950001,25.200001,24.450001,24.700001,20.696344,2228720
2019-09-16,24.450001,24.500000,23.850000,24.000000,20.109806,2648389
2019-09-17,24.150000,24.350000,23.700001,23.850000,19.984123,2314811
2019-09-18,24.000000,24.299999,23.900000,23.950001,20.067911,1267097
2019-09-19,24.150000,24.200001,23.350000,23.500000,19.690851,1992382
2019-09-20,23.700001,24.500000,23.500000,24.299999,20.361183,6221372
2019-09-23,25.150000,26.100000,24.549999,25.600000,21.450460,6415267
2019-09-24,26.000000,27.100000,25.049999,26.750000,22.414057,12170996
2019-09-25,26.549999,26.549999,25.299999,25.500000,21.366671,5755433
2019-09-26,25.500000,25.700001,24.700001,24.799999,20.780134,5640802
2019-09-27,24.900000,25.799999,24.500000,25.250000,21.157194,10541636
2019-09-30,25.450001,25.450001,23.900000,24.100000,20.193598,5708643
2019-10-01,24.450001,24.450001,23.299999,23.799999,19.942226,3696184
2019-10-03,23.799999,24.000000,23.200001,23.400000,19.607059,3557901
2019-10-04,23.700001,23.850000,22.900000,23.000000,19.271898,3819822
2019-10-07,23.299999,23.400000,22.850000,22.900000,19.188110,1986132
2019-10-09,23.000000,23.200001,22.549999,22.950001,19.230003,1995107
2019-10-10,22.900000,23.600000,22.750000,22.950001,19.230003,2754277
2019-10-11,23.400000,25.950001,23.250000,25.750000,21.576149,27889330
2019-10-14,26.100000,26.850000,25.100000,25.500000,21.366671,24960035
2019-10-15,25.200001,25.250000,23.850000,24.200001,20.277388,8704719
2019-10-16,24.400000,24.400000,23.750000,23.799999,19.942226,4247671
2019-10-17,24.000000,24.150000,22.950001,23.450001,19.648956,6795334
2019-10-18,23.600000,24.500000,23.450001,23.750000,19.900330,11617014
2019-10-22,24.000000,24.650000,23.750000,24.049999,20.151703,8115848
2019-10-23,24.150000,24.350000,23.750000,23.900000,20.026018,4700201
2019-10-24,24.000000,24.150000,23.350000,23.600000,19.774647,5877420
2019-10-25,23.750000,24.400000,23.500000,23.650000,19.816540,7098301
2019-10-27,24.000000,24.150000,23.850000,24.000000,20.109806,1544979
2019-10-29,24.000000,24.350000,23.700001,23.750000,19.900330,6110374
2019-10-30,23.900000,24.299999,23.750000,23.850000,19.984123,5249358
2019-10-31,23.950001,24.150000,23.750000,23.799999,19.942226,3717735
2019-11-01,23.850000,25.750000,23.799999,25.450001,21.324774,18516376
2019-11-04,25.600000,25.750000,24.600000,24.650000,20.654448,7369217
2019-11-05,24.750000,24.750000,23.950001,24.000000,20.109806,4367930
2019-11-06,24.049999,24.049999,23.799999,23.850000,19.984123,4713743
2019-11-07,23.950001,24.350000,23.850000,23.950001,20.067911,4291872
2019-11-08,23.850000,24.450001,23.799999,23.850000,19.984123,6360245
2019-11-11,24.000000,24.200001,23.900000,23.950001,20.067911,2364465
2019-11-13,24.049999,24.250000,23.750000,23.799999,19.942226,3925251
2019-11-14,25.549999,25.650000,23.950001,24.049999,20.151703,15324886
2019-11-15,24.250000,24.700001,24.100000,24.549999,20.570656,11003819
2019-11-18,24.650000,24.650000,24.200001,24.450001,20.486866,5752728
2019-11-19,24.450001,24.750000,24.150000,24.200001,20.277388,5759265
2019-11-20,24.299999,24.350000,24.100000,24.150000,20.235493,2403818
2019-11-21,24.150000,24.400000,23.900000,23.950001,20.067911,5332834
2019-11-22,24.000000,24.100000,23.850000,23.950001,20.067911,2201521
2019-11-25,24.000000,24.350000,23.900000,24.200001,20.277388,3315363
2019-11-26,24.200001,25.200001,24.150000,24.650000,20.654448,10856955
2019-11-27,24.600000,24.799999,24.200001,24.500000,20.528761,3438597
2019-11-28,24.350000,24.700001,24.000000,24.150000,20.235493,3430891
2019-11-29,24.250000,24.299999,23.900000,23.950001,20.067911,3346423
2019-12-02,24.000000,24.000000,23.799999,23.850000,19.984123,1990475
2019-12-03,23.850000,23.950001,23.600000,23.650000,19.816540,1835886
2019-12-04,23.700001,23.850000,23.549999,23.700001,19.858435,1837310
2019-12-05,23.700001,24.450001,23.650000,23.900000,20.026018,3147676
2019-12-06,23.900000,24.000000,23.600000,23.650000,19.816540,2765158
2019-12-09,23.650000,23.850000,23.500000,23.600000,19.774647,1587917
2019-12-10,23.650000,23.799999,23.100000,23.100000,19.355690,2264055
2019-12-11,23.150000,23.700001,23.100000,23.450001,19.648956,2213719
2019-12-12,23.500000,23.600000,23.250000,23.350000,19.565168,1564686
2019-12-13,23.400000,23.650000,23.299999,23.400000,19.607059,1308438
2019-12-16,23.600000,23.650000,23.250000,23.250000,19.481375,993923
2019-12-17,23.350000,23.400000,23.200001,23.250000,19.481375,3363010
2019-12-18,23.250000,23.400000,23.150000,23.200001,19.439482,971864
2019-12-19,23.200001,23.299999,23.100000,23.150000,19.397585,892491
2019-12-20,23.150000,23.250000,22.799999,22.850000,19.146215,2545756
2019-12-23,22.900000,23.650000,22.799999,22.950001,19.230003,3002955
2019-12-24,23.000000,23.100000,22.850000,22.950001,19.230003,1400239
2019-12-26,23.000000,23.100000,22.700001,22.900000,19.188110,3031375
2019-12-27,23.000000,23.150000,22.750000,22.799999,19.104317,2020206
2019-12-30,23.000000,23.000000,22.750000,22.850000,19.146215,1545788
2019-12-31,22.850000,23.250000,22.799999,22.950001,19.230003,2183586
2020-01-01,23.049999,23.299999,22.950001,23.000000,19.271898,3128543
2020-01-02,23.049999,23.900000,22.900000,23.750000,19.900330,7744461
2020-01-03,23.600000,25.299999,23.600000,25.049999,20.989613,17976269
2020-01-06,24.650000,24.799999,23.650000,23.850000,19.984123,7947042
2020-01-07,24.150000,25.049999,24.000000,24.549999,20.570656,8533366
2020-01-08,24.000000,25.600000,24.000000,25.200001,21.115299,11722066
2020-01-09,25.400000,26.100000,25.250000,25.700001,21.534252,11073581
2020-01-10,25.700001,25.900000,25.000000,25.150000,21.073402,4860518
2020-01-13,25.200001,26.000000,25.150000,25.400000,21.282881,5131600
2020-01-14,25.500000,25.799999,25.100000,25.200001,21.115299,3928384
2020-01-15,25.250000,25.450001,24.750000,25.250000,21.157194,4155222
2020-01-16,25.400000,25.799999,25.250000,25.549999,21.408564,3815379
2020-01-17,25.450001,25.750000,25.150000,25.250000,21.157194,2151335
2020-01-20,25.299999,25.700001,25.000000,25.049999,20.989613,2491306
2020-01-21,25.000000,25.200001,24.400000,24.650000,20.654448,3180114
2020-01-22,24.750000,25.150000,24.450001,24.850000,20.822027,1924584
2020-01-23,24.700001,26.750000,24.650000,26.650000,22.330265,11935052
2020-01-24,26.799999,27.000000,26.150000,26.350000,22.078894,7161131
2020-01-27,26.200001,26.850000,25.900000,26.200001,21.953205,4842561
2020-01-28,26.400000,27.500000,26.100000,27.100000,22.707325,14421129
2020-01-29,27.500000,29.200001,27.250000,28.900000,24.215559,31156514
2020-01-30,28.799999,29.299999,27.299999,27.549999,23.084379,17407115
2020-01-31,28.000000,28.049999,26.799999,27.350000,22.916801,7518586
2020-02-03,24.950001,25.250000,23.850000,24.000000,20.109806,8842216
2020-02-04,24.400000,24.750000,24.250000,24.600000,20.612553,4282295
2020-02-05,24.900000,25.600000,24.700001,25.250000,21.157194,4220226
2020-02-06,25.350000,25.750000,25.150000,25.200001,21.115299,3176136
2020-02-07,25.200001,25.350000,24.900000,25.100000,21.031506,1873970
2020-02-10,25.100000,25.299999,24.600000,24.700001,20.696344,2429681
2020-02-11,24.950001,25.150000,24.600000,24.650000,20.654448,2179747
2020-02-12,24.950001,25.100000,23.250000,23.900000,20.026018,7029501
2020-02-13,23.200001,24.150000,22.799999,23.150000,19.397585,13161671
2020-02-14,23.400000,23.700001,22.900000,22.950001,19.230003,5603644
2020-02-17,23.049999,23.250000,22.250000,22.350000,18.727261,3797942
2020-02-18,22.350000,22.950001,21.900000,22.500000,18.852943,5523476
2020-02-19,22.549999,23.650000,22.100000,23.350000,19.565168,11473042
2020-02-20,23.600000,24.400000,23.400000,23.600000,19.774647,9653258
2020-02-24,23.549999,23.799999,22.750000,22.950001,19.230003,4677013
2020-02-25,22.850000,23.250000,22.450001,22.600000,18.936735,3921926
2020-02-26,22.549999,22.799999,22.299999,22.450001,18.811050,2658612
2020-02-27,22.450001,22.450001,21.900000,21.950001,18.392094,5259383
2020-02-28,21.400000,21.500000,20.700001,21.000000,17.596081,5855450
2020-03-02,21.750000,21.850000,19.700001,20.250000,16.967651,6582003
2020-03-03,20.250000,20.450001,19.600000,20.100000,16.841965,6739498
2020-03-04,20.250000,20.400000,19.350000,19.950001,16.716276,3499500
2020-03-05,20.100000,20.549999,19.750000,20.000000,16.758171,3229172
2020-03-06,19.100000,19.500000,18.700001,18.950001,15.878369,5867345
2020-03-09,18.799999,18.799999,17.700001,17.950001,15.040461,6152773
2020-03-11,18.100000,18.450001,17.799999,17.900000,14.998566,3406637
2020-03-12,15.900000,16.400000,15.600000,15.900000,13.322748,6059064
2020-03-13,14.000000,17.650000,12.750000,17.000000,14.244447,7225815
2020-03-16,16.700001,16.900000,15.650000,16.250000,13.616016,2622898
2020-03-17,16.450001,16.850000,15.700000,15.950000,13.364643,2821154
2020-03-18,16.250000,16.250000,14.200000,14.400000,12.065884,5142938
2020-03-19,14.000000,14.250000,13.600000,13.900000,11.646930,4452318
2020-03-20,14.000000,14.800000,13.500000,13.850000,11.605036,6691900
2020-03-23,12.750000,13.250000,11.100000,11.100000,9.300786,7943671
2020-03-24,11.700000,11.950000,10.000000,11.000000,9.216995,4680658
2020-03-25,10.650000,11.750000,10.500000,11.650000,9.761636,3132468
2020-03-26,11.950000,12.800000,11.550000,12.800000,10.725230,5289293
2020-03-27,13.250000,13.850000,12.650000,12.750000,10.683335,7236014
2020-03-30,12.500000,12.950000,11.750000,12.450000,10.431964,3425619
2020-03-31,12.700000,13.250000,12.700000,12.800000,10.725230,4045070
2020-04-01,12.700000,14.050000,12.600000,13.850000,11.605036,6632915
2020-04-03,14.300000,15.200000,13.800000,15.200000,12.736212,10235316
2020-04-07,16.600000,16.700001,15.750000,16.700001,13.993076,6364057
2020-04-08,17.400000,17.500000,17.100000,17.500000,14.663401,2258328
2020-04-09,18.350000,18.350000,18.350000,18.350000,15.375623,737109
2020-04-13,19.250000,19.250000,17.450001,17.549999,14.705297,14742490
2020-04-15,17.049999,17.549999,16.700001,16.799999,14.076864,8163400
2020-04-16,16.750000,17.600000,16.549999,17.600000,14.747193,6841223
2020-04-17,18.250000,18.450001,17.299999,18.450001,15.459416,7166862
2020-04-20,18.900000,18.900000,17.850000,18.450001,15.459416,6369807
2020-04-21,18.000000,18.000000,17.650000,17.700001,14.830984,3726834
2020-04-22,17.700001,17.850000,17.000000,17.500000,14.663401,2962148
2020-04-23,17.799999,18.000000,17.549999,17.650000,14.789087,2193313
2020-04-24,17.200001,17.650000,17.200001,17.299999,14.495819,1926076
2020-04-27,17.500000,17.500000,16.549999,17.049999,14.286341,2293709
2020-04-28,17.100000,17.500000,16.900000,17.250000,14.453925,2363634
2020-04-29,17.500000,17.700001,17.049999,17.200001,14.412029,3470020
2020-04-30,17.250000,17.450001,17.000000,17.049999,14.286341,2861235
2020-05-04,16.650000,17.450001,16.350000,17.049999,14.286341,4273248
2020-05-05,17.250000,17.299999,16.600000,16.700001,13.993076,2107324
2020-05-06,16.750000,16.950001,16.350000,16.450001,13.783598,2327943
2020-05-07,16.500000,16.750000,16.299999,16.549999,13.867387,1819152
2020-05-08,16.700001,16.799999,16.299999,16.350000,13.699806,1952530
2020-05-11,17.000000,17.150000,17.000000,17.150000,14.370134,1157404
2020-05-12,18.000000,18.000000,17.250000,18.000000,15.082357,12232577
2020-05-13,18.900000,18.900000,18.600000,18.900000,15.836473,10291017
2020-05-14,19.049999,19.100000,18.000000,18.000000,15.082357,7924364
2020-05-15,17.799999,17.799999,17.200001,17.600000,14.747193,3463158
2020-05-18,17.600000,17.799999,16.850000,16.950001,14.202552,2465703
2020-05-19,17.100000,17.250000,16.200001,16.400000,13.741701,4350525
2020-05-20,17.000000,17.200001,16.900000,17.200001,14.412029,8132039
2020-05-21,17.450001,17.900000,17.250000,17.650000,14.789087,4899684
2020-05-22,17.850000,17.850000,16.900000,17.150000,14.370134,3636983
2020-05-26,17.299999,17.400000,16.549999,16.900000,14.160656,2341740
2020-05-27,16.950001,17.000000,16.400000,16.900000,14.160656,4185932
2020-05-28,16.900000,17.049999,16.700001,16.900000,14.160656,1987420
2020-05-29,16.799999,17.049999,16.700001,17.000000,14.244447,2359283
2020-06-01,17.250000,17.799999,17.200001,17.450001,14.621506,4076173
2020-06-02,17.500000,17.799999,17.350000,17.500000,14.663401,3476068
2020-06-03,17.650000,17.850000,17.500000,17.549999,14.705297,3703641
2020-06-04,17.650000,17.650000,17.150000,17.450001,14.621506,2593706
2020-06-05,18.000000,19.500000,17.900000,19.049999,15.962158,16952620
2020-06-08,20.100000,20.549999,19.549999,19.850000,16.632488,13278505
2020-06-09,20.200001,20.250000,19.000000,19.049999,15.962158,6897426
2020-06-10,19.150000,19.200001,18.500000,18.650000,15.626998,4043680
2020-06-11,18.750000,19.500000,18.500000,18.600000,15.585101,4306254
2020-06-12,17.350000,18.450001,17.299999,18.299999,15.333728,5464606
2020-06-15,18.600000,18.750000,18.150000,18.350000,15.375623,3290129
2020-06-16,18.650000,18.900000,17.700001,18.200001,15.249938,3867368
2020-06-17,18.000000,18.400000,17.799999,18.049999,15.124250,2773024
2020-06-18,18.049999,18.750000,18.049999,18.600000,15.585101,5519815
2020-06-19,19.049999,19.299999,18.750000,18.900000,15.836473,5335041
2020-06-22,19.150000,19.299999,19.000000,19.049999,15.962158,4652693
2020-06-23,19.250000,21.299999,19.049999,20.250000,16.967651,24144843
2020-06-24,20.750000,20.850000,19.750000,19.850000,16.632488,8697051
2020-06-25,19.850000,20.100000,19.250000,19.700001,16.506800,3971732
2020-06-26,19.700001,19.850000,19.299999,19.450001,16.297323,5306156
2020-06-29,19.400000,19.500000,18.850000,19.049999,15.962158,4008143
2020-06-30,19.150000,19.549999,18.799999,18.850000,15.794575,3224501
2020-07-01,18.900000,19.200001,18.700001,18.900000,15.836473,2883464
2020-07-02,21.400000,21.400000,20.100000,20.299999,17.009544,19578897
2020-07-03,20.900000,20.900000,19.750000,19.900000,16.674381,9067068
2020-07-06,20.000000,20.700001,19.799999,20.299999,17.009544,11569374
2020-07-07,20.450001,20.450001,20.049999,20.200001,16.925756,6618529
2020-07-08,20.299999,20.350000,19.900000,20.000000,16.758171,4616051
2020-07-09,20.000000,20.299999,19.900000,20.000000,16.758171,2743393
2020-07-10,19.950001,20.150000,19.500000,19.650000,16.464905,4247609
2020-07-13,20.100000,20.200001,19.650000,19.750000,16.548697,3563639
2020-07-14,19.750000,19.799999,19.049999,19.150000,16.045950,2852697
2020-07-15,19.299999,19.450001,19.000000,19.049999,15.962158,2507985
2020-07-16,19.049999,19.150000,18.299999,18.650000,15.626998,3573303
2020-07-17,19.100000,20.500000,18.900000,19.700001,16.506800,15923222
2020-07-20,20.400000,20.400000,19.900000,20.049999,16.800066,6345758
2020-07-21,20.200001,20.200001,19.650000,19.799999,16.590591,3585301
2020-07-22,19.799999,19.900000,19.350000,19.700001,16.506800,3135147
2020-07-23,19.600000,19.850000,18.850000,19.100000,16.004055,5047000
2020-07-24,18.950001,20.100000,18.950001,19.250000,16.129742,13233898
2020-07-27,19.450001,19.650000,19.100000,19.200001,16.087847,4928646
2020-07-28,19.350000,19.400000,18.950001,19.049999,15.962158,3858631
2020-07-29,19.049999,19.200001,18.950001,19.049999,15.962158,3611093
2020-07-30,20.000000,20.200001,19.299999,19.450001,16.297323,8609779
2020-07-31,19.450001,19.600000,19.150000,19.200001,16.087847,2604230
2020-08-03,19.299999,19.450001,19.049999,19.150000,16.045950,2968581
2020-08-04,19.200001,19.250000,19.000000,19.100000,16.004055,2608904
2020-08-05,19.200001,19.250000,19.100000,19.150000,16.045950,2185970
2020-08-06,19.200001,19.400000,19.100000,19.150000,16.045950,2798660
2020-08-07,19.150000,19.250000,19.049999,19.150000,16.045950,2335537
2020-08-10,19.250000,19.250000,19.049999,19.100000,16.004055,2252036
2020-08-11,19.100000,19.600000,19.049999,19.350000,16.213535,5923255
2020-08-12,19.250000,20.100000,19.150000,19.799999,16.590591,11710055
2020-08-13,20.000000,20.250000,19.799999,19.950001,16.716276,4358341
2020-08-14,20.100000,23.150000,20.000000,22.100000,18.517782,61660652
2020-08-17,22.900000,23.500000,22.350000,23.100000,19.355690,31892449
2020-08-18,23.350000,23.500000,22.650000,22.750000,19.062422,12610309
2020-08-19,23.000000,23.450001,22.650000,22.900000,19.188110,11591096
2020-08-20,22.900000,23.299999,22.750000,23.100000,19.355690,9595404
2020-08-21,23.400000,23.450001,22.549999,22.750000,19.062422,7290411
2020-08-24,22.900000,22.900000,22.299999,22.500000,18.852943,5933852
2020-08-25,22.500000,22.750000,22.200001,22.299999,18.685364,4723074
2020-08-26,22.350000,22.400000,21.850000,21.950001,18.392094,6180862
2020-08-27,22.000000,22.250000,21.700001,21.850000,18.308306,5395794
2020-08-28,21.900000,22.200001,21.900000,22.000000,18.433990,5367852
2020-08-31,22.100000,22.200001,20.600000,21.549999,18.056931,8225145
2020-09-01,21.450001,21.500000,20.799999,21.150000,17.721767,3304353
2020-09-02,21.049999,21.350000,20.850000,21.200001,17.763664,1704775
2020-09-03,21.000000,21.750000,21.000000,21.250000,17.805559,2633757
2020-09-04,21.100000,21.200001,20.500000,20.950001,17.554188,3607801
2020-09-07,21.100000,22.150000,20.650000,21.600000,18.098829,6270612
2020-09-08,21.799999,21.950001,20.900000,21.000000,17.596081,2757708
2020-09-09,20.650000,20.799999,20.299999,20.549999,17.219021,3170964
2020-09-10,20.700001,21.200001,20.700001,20.850000,17.470398,2401252
2020-09-11,20.850000,22.000000,20.650000,21.350000,17.889351,6635884
2020-09-14,21.450001,21.799999,21.200001,21.450001,17.973139,4199248
2020-09-15,21.600000,21.600000,21.200001,21.299999,17.847452,1429461
2020-09-16,21.400000,21.450001,21.049999,21.100000,17.679873,1296920
2020-09-17,21.100000,21.150000,20.799999,20.850000,17.470398,1659450
2020-09-18,20.950001,21.600000,20.799999,21.350000,17.889351,2961124
2020-09-21,21.450001,21.549999,20.299999,20.350000,17.051443,3558268
2020-09-22,20.250000,20.250000,18.850000,19.200001,16.087847,6586762
2020-09-23,19.650000,19.700001,19.049999,19.250000,16.129742,2285523
2020-09-24,19.150000,19.250000,18.799999,18.900000,15.836473,2320278
2020-09-25,19.000000,19.799999,19.000000,19.350000,16.213535,2435538
2020-09-28,19.600000,19.799999,19.450001,19.600000,16.423012,1676071
2020-09-29,19.799999,19.799999,19.350000,19.450001,16.297323,1514876
2020-09-30,19.600000,19.750000,19.299999,19.400000,16.255426,1591410
2020-10-01,19.450001,19.650000,19.299999,19.350000,16.213535,1352875
2020-10-05,19.400000,19.700001,19.250000,19.299999,16.171633,1488191
2020-10-06,19.450001,19.500000,19.299999,19.350000,16.213535,1088429
2020-10-07,19.400000,19.400000,18.900000,19.000000,15.920265,2024452
2020-10-08,19.200001,19.200001,18.799999,18.900000,15.836473,1882255
2020-10-09,18.900000,19.000000,18.549999,18.700001,15.668893,2932124
2020-10-12,18.900000,19.150000,18.799999,18.850000,15.794575,1712710
2020-10-13,18.900000,18.950001,18.600000,18.650000,15.626998,1381492
2020-10-14,18.700001,18.850000,18.400000,18.750000,15.710789,1891057
2020-10-15,18.850000,18.850000,18.450001,18.500000,15.501310,1150947
2020-10-16,18.549999,18.700001,18.450001,18.549999,15.543203,926014
2020-10-19,18.650000,18.750000,18.600000,18.650000,15.626998,770697
2020-10-20,18.650000,19.500000,18.500000,19.150000,16.045950,3803903
2020-10-21,19.250000,19.250000,18.750000,18.799999,15.752680,1704281
2020-10-22,18.650000,18.900000,18.549999,18.700001,15.668893,1762780
2020-10-23,18.799999,18.900000,18.650000,18.799999,15.752680,1576788
2020-10-26,19.000000,19.000000,18.549999,18.600000,15.585101,1599518
2020-10-27,18.600000,18.650000,18.400000,18.549999,15.543203,1184199
2020-10-28,18.600000,18.700001,18.100000,18.299999,15.333728,1612904
2020-10-29,18.200001,18.500000,18.049999,18.299999,15.333728,1250523
2020-10-30,18.299999,18.500000,18.150000,18.200001,15.249938,920484
2020-11-02,18.299999,18.350000,18.049999,18.100000,15.166145,826311
2020-11-03,18.200001,18.250000,18.100000,18.150000,15.208041,682219
2020-11-04,18.200001,18.250000,18.049999,18.100000,15.166145,802493
2020-11-05,18.150000,18.549999,18.150000,18.450001,15.459416,1054935
2020-11-06,18.549999,18.650000,18.400000,18.450001,15.459416,1314557
2020-11-09,18.400000,18.600000,18.350000,18.400000,15.417518,1209835
2020-11-10,18.600000,19.250000,18.400000,18.950001,15.878369,3865356
2020-11-11,19.150000,19.200001,18.600000,18.799999,15.752680,2255739
2020-11-12,18.799999,18.850000,18.549999,18.700001,15.668893,1558613
2020-11-13,18.549999,18.850000,18.549999,18.600000,15.585101,1656933
2020-11-14,18.799999,18.900000,18.700001,18.799999,15.752680,704070
2020-11-17,19.000000,19.100000,18.799999,18.900000,15.836473,1535122
2020-11-18,18.850000,19.150000,18.650000,19.000000,15.920265,2659665
2020-11-19,19.000000,19.900000,18.950001,19.299999,16.171633,4749393
2020-11-20,19.450001,19.700001,19.150000,19.250000,16.129742,1670326
2020-11-23,19.600000,21.000000,19.450001,20.700001,17.344711,10870645
2020-11-24,21.100000,21.200001,20.799999,20.850000,17.470398,6492165
2020-11-25,21.049999,21.150000,20.450001,20.600000,17.260918,4918036
2020-11-26,20.750000,20.950001,20.549999,20.850000,17.470398,2736410
2020-11-27,21.000000,22.100000,20.850000,21.850000,18.308306,11083800
2020-12-01,22.450001,23.100000,22.000000,22.950001,19.230003,12326236
2020-12-02,23.299999,23.299999,22.650000,23.100000,19.355690,8449551
2020-12-03,23.299999,23.850000,23.250000,23.750000,19.900330,10253193
2020-12-04,23.950001,24.500000,23.850000,24.049999,20.151703,11524622
2020-12-07,24.549999,24.950001,24.200001,24.650000,20.654448,13845177
2020-12-08,24.500000,24.500000,22.850000,23.350000,20.513884,10368696
2020-12-09,23.100000,23.299999,22.750000,22.799999,20.030685,6352783
2020-12-10,22.799999,22.850000,21.799999,21.900000,19.239998,6259013
2020-12-11,22.000000,23.600000,21.950001,23.400000,20.557808,14279268
2020-12-14,23.650000,23.799999,23.049999,23.250000,20.426025,7742390
2020-12-15,23.200001,23.400000,22.850000,23.150000,20.338175,5296862
2020-12-16,23.299999,24.400000,23.100000,23.799999,20.909225,18363754
2020-12-17,23.950001,24.500000,23.750000,23.900000,20.997080,12463920
2020-12-18,24.100000,24.400000,23.250000,23.700001,20.821369,6719658
2020-12-21,23.549999,24.049999,21.500000,22.000000,19.327858,8502194
2020-12-22,21.650000,22.750000,20.600000,22.200001,19.503563,8791034
2020-12-23,22.549999,23.049999,22.200001,22.799999,20.030685,5141955
2020-12-24,23.299999,23.400000,22.750000,22.850000,20.074614,3553197
2020-12-28,23.100000,23.750000,22.900000,23.200001,20.382103,7610135
2020-12-29,23.400000,23.500000,22.600000,22.900000,20.118540,4443030
2020-12-30,22.900000,23.000000,22.549999,22.850000,20.074614,2263079
2020-12-31,23.000000,24.400000,23.000000,24.000000,21.084932,24236553
2021-01-01,24.299999,24.299999,23.799999,23.900000,20.997080,6360470
2021-01-04,24.250000,24.250000,23.600000,24.049999,21.128859,10546369
2021-01-05,24.049999,28.400000,24.049999,27.400000,24.071966,101612674
2021-01-06,27.750000,29.799999,26.750000,28.100000,24.686943,66776302
2021-01-07,28.850000,29.700001,28.400000,29.049999,25.521551,29604400
2021-01-08,31.000000,33.900002,30.750000,33.250000,29.211418,119562396
2021-01-11,34.849998,35.549999,34.000000,34.900002,30.661005,70283770
2021-01-12,34.000000,34.200001,32.349998,32.849998,28.860001,27717844
2021-01-13,33.000000,34.150002,32.549999,33.049999,29.035707,19659683
2021-01-14,33.049999,33.599998,31.000000,31.250000,27.454338,23848133
2021-01-15,31.200001,32.049999,30.299999,31.549999,27.717901,24564078
2021-01-18,32.000000,32.200001,31.000000,31.250000,27.454338,10982020
2021-01-19,31.299999,31.799999,31.100000,31.200001,27.410416,6375511
2021-01-20,31.299999,32.000000,30.600000,30.900000,27.146851,8254166
2021-01-21,31.200001,31.299999,29.799999,30.049999,26.400093,6927933
2021-01-22,29.799999,29.950001,28.750000,28.950001,25.433702,8443130
2021-01-25,29.299999,30.450001,28.350000,28.750000,25.257994,7791406
2021-01-27,28.799999,28.900000,27.100000,27.450001,24.115891,9193158
2021-01-28,26.600000,30.150000,26.549999,30.150000,26.487944,19446679
2021-01-29,31.000000,32.000000,30.900000,31.299999,27.498264,21967367
2021-02-01,31.900000,32.000000,29.600000,30.299999,26.619728,18860591
2021-02-02,30.250000,30.650000,29.299999,29.650000,26.048676,8858670
2021-02-03,30.000000,30.250000,29.200001,29.500000,25.916897,6332124
2021-02-04,29.799999,31.450001,29.500000,31.200001,27.410416,12772981
2021-02-05,31.700001,31.850000,30.700001,30.900000,27.146851,7596565
2021-02-08,31.200001,32.150002,30.500000,31.650000,27.805756,12914228
2021-02-09,31.799999,31.850000,30.799999,31.000000,27.234705,4401352
2021-02-10,30.950001,31.450001,30.299999,30.600000,26.883289,5001834
2021-02-11,30.600000,32.500000,30.150000,31.900000,28.025389,20274284
2021-02-12,32.700001,32.950001,31.600000,32.549999,28.596441,16102288
2021-02-15,32.700001,32.700001,30.750000,31.049999,27.278631,8506387
2021-02-16,31.000000,31.250000,30.450001,30.750000,27.015070,5108907
2021-02-17,30.799999,31.299999,30.400000,30.700001,26.971144,4362819
2021-02-18,30.700001,30.950001,30.549999,30.650000,26.927214,4502865
2021-02-19,30.600000,31.650000,30.250000,30.650000,26.927214,7377848
2021-02-22,30.700001,30.950001,29.700001,29.799999,26.180458,4565682
2021-02-23,29.850000,30.200001,29.549999,29.750000,26.136530,3252373
2021-02-24,29.750000,30.400000,28.799999,30.150000,26.487944,2540952
2021-02-25,30.450001,33.150002,30.350000,32.750000,28.772148,23234319
2021-02-26,31.950001,32.750000,31.150000,31.750000,27.893608,11987441
2021-03-01,32.000000,33.450001,31.750000,32.450001,28.508585,13888775
2021-03-02,32.750000,33.450001,32.200001,32.599998,28.640366,9770561
2021-03-03,32.849998,32.849998,31.750000,32.049999,28.157169,5847792
2021-03-04,31.799999,33.450001,31.650000,32.299999,28.376804,9778352
2021-03-05,32.349998,32.700001,31.350000,31.500000,27.673973,5169059
